Date,Open,High,Low,Close,Volume,Adj Close
2012-04-23,6666.790039,6668.120117,6499.069824,6523.00,37566700,6523.00
2012-04-20,6689.709961,6760.259766,6651.799805,6750.120117,39428900,6750.120117
2012-04-19,6775.459961,6807.120117,6665.310059,6671.220215,44420700,6671.220215
2012-04-18,6780.490234,6812.839844,6718.100098,6732.029785,28212000,6732.029785
2012-04-17,6625.709961,6801.149902,6616.950195,6801.00,35953400,6801.00
2012-04-16,6556.299805,6675.390137,6548.390137,6625.189941,30743700,6625.189941
2012-04-13,6732.069824,6743.009766,6552.319824,6583.899902,39352800,6583.899902
2012-04-12,6710.370117,6761.779785,6651.810059,6743.240234,37209200,6743.240234
2012-04-11,6628.660156,6722.52002,6603.069824,6674.72998,33024500,6674.72998
2012-04-10,6694.720215,6737.919922,6606.430176,6606.430176,36990600,6606.430176
2012-04-05,6817.850098,6831.359863,6685.799805,6775.259766,35399400,6775.259766
2012-04-04,6940.609863,6944.399902,6772.950195,6784.060059,40871500,6784.060059
2012-04-03,7053.910156,7081.060059,6981.209961,6982.279785,27387800,6982.279785
2012-04-02,6973.990234,7057.200195,6911.629883,7056.649902,32398300,7056.649902
2012-03-30,6924.819824,6959.709961,6898.910156,6946.830078,29578800,6946.830078
2012-03-29,6980.089844,6993.740234,6841.970215,6875.149902,37906100,6875.149902
2012-03-28,7056.049805,7110.540039,6998.799805,6998.799805,27738200,6998.799805
2012-03-27,7106.77002,7153.680176,7075.160156,7078.899902,28973200,7078.899902
2012-03-26,7022.640137,7102.049805,6969.970215,7079.22998,27599700,7079.22998
2012-03-23,6986.899902,7026.899902,6908.970215,6995.620117,27379600,6995.620117
2012-03-22,7053.419922,7071.089844,6938.200195,6981.259766,37292300,6981.259766
2012-03-21,7088.759766,7114.009766,7012.040039,7071.319824,30160200,7071.319824
2012-03-20,7121.919922,7124.629883,7032.069824,7054.939941,35770300,7054.939941
2012-03-19,7143.930176,7154.830078,7095.129883,7154.220215,28231600,7154.220215
2012-03-16,7145.779785,7194.330078,7142.75,7157.819824,93000000,7157.819824
2012-03-15,7093.970215,7153.109863,7072.27002,7144.450195,37620400,7144.450195
2012-03-14,7028.919922,7099.339844,7028.149902,7079.419922,42715300,7079.419922
2012-03-13,6957.25,7020.040039,6941.959961,6995.910156,35174700,6995.910156
2012-03-12,6868.970215,6911.27002,6846.899902,6901.350098,24438000,6901.350098
2012-03-09,6848.52002,6912.419922,6830.629883,6880.209961,30300700,6880.209961
2012-03-08,6723.330078,6838.390137,6703.890137,6834.540039,43164700,6834.540039
2012-03-07,6638.47998,6682.680176,6612.609863,6671.109863,32184400,6671.109863
2012-03-06,6835.970215,6840.330078,6633.109863,6633.109863,45805500,6633.109863
2012-03-05,6876.890137,6902.580078,6815.470215,6866.459961,29151000,6866.459961
2012-03-02,6944.450195,6954.890137,6904.100098,6921.370117,28284400,6921.370117
2012-03-01,6831.970215,6949.450195,6817.72998,6941.77002,34326500,6941.77002
2012-02-29,6914.660156,6967.140137,6843.27002,6856.080078,34840000,6856.080078
2012-02-28,6867.22998,6900.509766,6809.220215,6887.629883,29200000,6887.629883
2012-02-27,6817.459961,6868.580078,6743.649902,6849.600098,31051400,6849.600098
2012-02-24,6871.25,6890.899902,6826.339844,6864.430176,32319500,6864.430176
2012-02-23,6838.939941,6903.509766,6733.589844,6809.459961,38477800,6809.459961
2012-02-22,6914.680176,6915.180176,6821.799805,6843.870117,28158500,6843.870117
2012-02-21,6936.910156,6971.029785,6873.540039,6908.180176,27069600,6908.180176
2012-02-20,6892.00,6956.700195,6878.50,6948.299805,000,6948.299805
2012-02-17,6811.02002,6874.529785,6794.890137,6848.029785,36191000,6848.029785
2012-02-16,6665.240234,6751.959961,6651.720215,6751.959961,32413900,6751.959961
2012-02-15,6807.549805,6830.100098,6736.560059,6757.939941,31915100,6757.939941
2012-02-14,6712.680176,6788.569824,6698.319824,6728.189941,28807000,6728.189941
2012-02-13,6748.680176,6774.600098,6709.629883,6738.470215,23225500,6738.470215
2012-02-10,6730.540039,6751.080078,6649.560059,6692.959961,34655200,6692.959961
2012-02-09,6782.140137,6838.129883,6746.100098,6788.799805,43080800,6788.799805
2012-02-08,6800.720215,6829.879883,6735.669922,6748.759766,31013400,6748.759766
2012-02-07,6772.75,6788.77002,6682.890137,6754.200195,28238600,6754.200195
2012-02-06,6752.029785,6781.430176,6714.819824,6764.830078,24951700,6764.830078
2012-02-03,6649.569824,6767.459961,6635.629883,6766.669922,36955500,6766.669922
2012-02-02,6640.049805,6667.97998,6606.370117,6655.629883,36733900,6655.629883
2012-02-01,6482.950195,6630.47998,6482.560059,6616.640137,41433900,6616.640137
2012-01-31,6489.040039,6533.220215,6450.100098,6458.910156,33055800,6458.910156
2012-01-30,6454.540039,6491.52002,6414.330078,6444.450195,27883100,6444.450195
2012-01-27,6507.77002,6574.189941,6484.350098,6511.97998,32252600,6511.97998
2012-01-26,6453.620117,6559.069824,6430.370117,6539.850098,39435500,6539.850098
2012-01-25,6448.870117,6456.569824,6366.649902,6421.850098,29882400,6421.850098
2012-01-24,6372.490234,6420.049805,6339.00,6419.220215,34983400,6419.220215
2012-01-23,6387.330078,6467.339844,6349.689941,6436.620117,36892600,6436.620117
2012-01-20,6410.75,6431.259766,6371.689941,6404.390137,43818800,6404.390137
2012-01-19,6377.240234,6420.350098,6333.700195,6416.259766,47715400,6416.259766
2012-01-18,6330.430176,6399.430176,6280.52002,6354.569824,36023800,6354.569824
2012-01-17,6301.910156,6343.040039,6270.970215,6332.930176,35967000,6332.930176
2012-01-16,6120.399902,6232.209961,6104.109863,6220.009766,22558000,6220.009766
2012-01-13,6242.490234,6245.379883,6063.660156,6143.080078,37550700,6143.080078
2012-01-12,6160.089844,6256.950195,6148.850098,6179.209961,32966100,6179.209961
2012-01-11,6148.450195,6181.609863,6106.029785,6152.339844,28897700,6152.339844
2012-01-10,6090.870117,6191.290039,6069.359863,6162.97998,38258000,6162.97998
2012-01-09,6061.259766,6076.589844,5987.75,6017.22998,24365900,6017.22998
2012-01-06,6114.640137,6152.560059,6012.640137,6057.919922,25127300,6057.919922
2012-01-05,6121.339844,6130.100098,6040.939941,6095.990234,28094600,6095.990234
2012-01-04,6141.259766,6163.47998,6088.060059,6111.549805,22440800,6111.549805
2012-01-03,6124.109863,6179.029785,6108.620117,6166.569824,27401400,6166.569824
2011-12-30,5867.029785,5898.350098,5817.709961,5898.350098,9422800,5898.350098
2011-12-29,5804.129883,5848.779785,5775.790039,5848.779785,13731300,5848.779785
2011-12-28,5875.870117,5901.350098,5771.27002,5771.27002,15624100,5771.27002
2011-12-27,5900.700195,5924.379883,5877.97998,5889.759766,8010500,5889.759766
2011-12-23,5905.180176,5913.410156,5844.640137,5878.930176,11190700,5878.930176
2011-12-22,5830.129883,5886.180176,5820.439941,5852.180176,20944800,5852.180176
2011-12-21,5918.720215,5965.350098,5771.620117,5791.529785,29979400,5791.529785
2011-12-20,5652.609863,5847.709961,5637.529785,5847.029785,27147600,5847.029785
2011-12-19,5651.740234,5775.240234,5644.189941,5670.709961,22079300,5670.709961
2011-12-16,5764.450195,5775.00,5693.410156,5701.779785,67660200,5701.779785
2011-12-15,5713.47998,5795.870117,5682.160156,5730.620117,31639100,5730.620117
2011-12-14,5738.97998,5771.600098,5675.140137,5675.140137,33441100,5675.140137
2011-12-13,5801.390137,5852.430176,5734.120117,5774.259766,30398500,5774.259766
2011-12-12,5945.189941,5952.549805,5785.430176,5785.430176,31442300,5785.430176
2011-12-09,5806.490234,6007.049805,5802.359863,5986.709961,34722300,5986.709961
2011-12-08,6054.560059,6077.169922,5868.629883,5874.439941,36845900,5874.439941
2011-12-07,6116.259766,6137.049805,5919.560059,5994.72998,32189300,5994.72998
2011-12-06,6021.72998,6094.77002,6005.819824,6028.819824,37175200,6028.819824
2011-12-05,6137.870117,6170.040039,6086.419922,6106.089844,31904300,6106.089844
2011-12-02,6117.72998,6169.640137,6055.47998,6080.680176,36316300,6080.680176
2011-12-01,6080.47998,6111.970215,6017.379883,6035.879883,33757700,6035.879883
2011-11-30,5741.209961,6130.680176,5725.97998,6088.839844,54927900,6088.839844
2011-11-29,5725.680176,5826.350098,5690.569824,5799.910156,28463200,5799.910156
2011-11-28,5577.189941,5754.509766,5573.00,5745.330078,33258600,5745.330078
2011-11-25,5433.299805,5528.640137,5366.50,5492.870117,23161100,5492.870117
2011-11-24,5512.77002,5563.77002,5399.899902,5428.149902,000,5428.149902
2011-11-23,5485.669922,5588.109863,5457.77002,5457.77002,34499500,5457.77002
2011-11-22,5648.50,5681.740234,5537.390137,5537.390137,27129100,5537.390137
2011-11-21,5767.089844,5771.700195,5598.049805,5606.00,32730600,5606.00
2011-11-18,5800.790039,5897.990234,5769.689941,5800.240234,30460700,5800.240234
2011-11-17,5875.859863,5921.25,5778.100098,5850.169922,31285500,5850.169922
2011-11-16,5873.290039,6028.22998,5852.040039,5913.359863,28104800,5913.359863
2011-11-15,5920.430176,6011.470215,5815.850098,5933.140137,30809600,5933.140137
2011-11-14,6097.27002,6116.069824,5934.089844,5985.02002,26255000,5985.02002
2011-11-11,5881.490234,6065.290039,5855.120117,6057.029785,30712700,6057.029785
2011-11-10,5732.319824,5934.310059,5721.970215,5867.810059,37153400,5867.810059
2011-11-09,6045.870117,6055.580078,5767.259766,5829.540039,41995700,5829.540039
2011-11-08,5950.439941,6087.060059,5934.22998,5961.439941,28072000,5961.439941
2011-11-07,5905.930176,6028.589844,5835.089844,5928.680176,31556100,5928.680176
2011-11-04,6175.430176,6175.430176,5928.919922,5966.160156,35795800,5966.160156
2011-11-03,5835.359863,6193.339844,5832.029785,6133.180176,50326400,6133.180176
2011-11-02,5897.140137,5990.560059,5810.790039,5965.629883,34051300,5965.629883
2011-11-01,5934.540039,5947.580078,5762.259766,5834.509766,50911300,5834.509766
2011-10-31,6283.189941,6304.839844,6141.339844,6141.339844,34570100,6141.339844
2011-10-28,6364.180176,6430.600098,6305.50,6346.189941,41487900,6346.189941
2011-10-27,6222.75,6347.600098,6196.600098,6337.839844,62548700,6337.839844
2011-10-26,6041.160156,6143.560059,5951.819824,6016.069824,31283600,6016.069824
2011-10-25,6026.450195,6157.930176,5964.279785,6046.75,32778700,6046.75
2011-10-24,6014.359863,6067.160156,5937.580078,6055.27002,27538400,6055.27002
2011-10-21,5800.060059,5980.459961,5769.189941,5970.959961,37582400,5970.959961
2011-10-20,5834.419922,5914.870117,5752.830078,5766.47998,36015000,5766.47998
2011-10-19,5909.580078,5977.75,5874.850098,5913.529785,27125000,5913.529785
2011-10-18,5781.77002,5907.459961,5747.649902,5877.410156,28418800,5877.410156
2011-10-17,6021.290039,6081.410156,5819.970215,5859.430176,31908700,5859.430176
2011-10-14,5934.779785,6037.290039,5885.390137,5967.200195,34489800,5967.200195
2011-10-13,5969.910156,6036.02002,5878.290039,5914.839844,36374900,5914.839844
2011-10-12,5851.100098,6022.049805,5798.160156,5994.470215,37347200,5994.470215
2011-10-11,5825.910156,5883.379883,5773.879883,5865.009766,29914000,5865.009766
2011-10-10,5705.399902,5872.149902,5652.990234,5847.290039,30469800,5847.290039
2011-10-07,5647.660156,5749.129883,5606.319824,5675.700195,33773200,5675.700195
2011-10-06,5511.560059,5645.25,5465.549805,5645.25,43781800,5645.25
2011-10-05,5341.430176,5486.029785,5266.140137,5473.029785,36853500,5473.029785
2011-10-04,5284.109863,5288.779785,5125.439941,5216.709961,38128100,5216.709961
2011-10-03,5311.930176,5437.740234,5289.040039,5376.700195,26285300,5376.700195
2011-09-30,5602.549805,5606.560059,5438.549805,5502.02002,36597800,5502.02002
2011-09-29,5555.069824,5704.410156,5533.330078,5639.580078,32227500,5639.580078
2011-09-28,5560.600098,5700.080078,5520.589844,5578.419922,33258200,5578.419922
2011-09-27,5502.890137,5638.040039,5483.22998,5628.439941,47598100,5628.439941
2011-09-26,5128.560059,5415.560059,5118.189941,5345.560059,41842700,5345.560059
2011-09-23,5227.089844,5229.600098,4973.919922,5196.560059,40802700,5196.560059
2011-09-22,5258.419922,5289.77002,5135.850098,5164.209961,42986900,5164.209961
2011-09-21,5557.069824,5557.919922,5417.850098,5433.799805,29222200,5433.799805
2011-09-20,5373.529785,5577.600098,5369.069824,5571.680176,30618100,5571.680176
2011-09-19,5447.319824,5496.939941,5362.009766,5415.910156,31196400,5415.910156
2011-09-16,5607.509766,5655.950195,5524.220215,5573.509766,83673300,5573.509766
2011-09-15,5386.859863,5566.580078,5374.569824,5508.240234,44832400,5508.240234
2011-09-14,5108.100098,5347.819824,5105.819824,5340.189941,43360500,5340.189941
2011-09-13,5153.950195,5222.810059,4969.839844,5166.359863,43188900,5166.359863
2011-09-12,5063.589844,5126.52002,4965.799805,5072.330078,43750200,5072.330078
2011-09-09,5383.629883,5400.790039,5174.240234,5189.930176,38534000,5189.930176
2011-09-08,5410.080078,5473.680176,5313.779785,5408.459961,32435100,5408.459961
2011-09-07,5332.52002,5406.22998,5276.879883,5405.529785,36320800,5405.529785
2011-09-06,5248.310059,5332.109863,5150.049805,5193.970215,44398800,5193.970215
2011-09-05,5409.899902,5421.100098,5208.399902,5246.200195,000,5246.200195
2011-09-02,5623.700195,5635.50,5493.310059,5538.330078,35729600,5538.330078
2011-09-01,5793.100098,5794.50,5639.029785,5730.629883,37537700,5730.629883
2011-08-31,5686.259766,5869.649902,5648.970215,5784.850098,49542100,5784.850098
2011-08-30,5713.529785,5730.359863,5572.649902,5643.919922,26854200,5643.919922
2011-08-29,5634.060059,5714.720215,5587.779785,5670.069824,19843600,5670.069824
2011-08-26,5582.50,5588.689941,5403.580078,5537.47998,36127500,5537.47998
2011-08-25,5739.859863,5777.040039,5451.52002,5584.140137,46227600,5584.140137
2011-08-24,5579.799805,5743.100098,5514.149902,5681.080078,36724000,5681.080078
2011-08-23,5529.259766,5636.060059,5452.149902,5532.379883,35757400,5532.379883
2011-08-22,5412.75,5591.350098,5408.709961,5473.779785,33877900,5473.779785
2011-08-19,5581.509766,5595.149902,5345.359863,5480.00,63842800,5480.00
2011-08-18,5854.359863,5892.569824,5535.609863,5602.799805,53714100,5602.799805
2011-08-17,5910.50,6018.370117,5870.169922,5948.939941,30907200,5948.939941
2011-08-16,5957.939941,5998.310059,5849.52002,5994.899902,34177600,5994.899902
2011-08-15,6075.589844,6106.109863,6008.009766,6022.240234,30978100,6022.240234
2011-08-12,5775.959961,6023.75,5678.620117,5997.740234,52384600,5997.740234
2011-08-11,5771.209961,5825.080078,5487.819824,5797.660156,72182900,5797.660156
2011-08-10,6040.680176,6089.080078,5549.02002,5613.419922,87252800,5613.419922
2011-08-09,5896.140137,6026.27002,5502.629883,5917.080078,95099500,5917.080078
2011-08-08,6170.689941,6272.939941,5911.089844,5923.27002,71999800,5923.27002
2011-08-05,6338.77002,6436.660156,6152.620117,6236.160156,81668200,6236.160156
2011-08-04,6714.790039,6730.430176,6391.540039,6414.759766,64343200,6414.759766
2011-08-03,6717.839844,6783.069824,6543.600098,6640.589844,60276900,6640.589844
2011-08-02,6909.430176,6938.339844,6772.379883,6796.75,46228700,6796.75
2011-08-01,7254.50,7282.009766,6953.97998,6953.97998,42809200,6953.97998
2011-07-29,7108.27002,7190.910156,7063.819824,7158.77002,38125300,7158.77002
2011-07-28,7163.950195,7203.009766,7110.129883,7190.060059,44256400,7190.060059
2011-07-27,7315.75,7344.169922,7216.580078,7252.680176,36552400,7252.680176
2011-07-26,7369.890137,7382.799805,7302.50,7349.450195,30274400,7349.450195
2011-07-25,7273.600098,7366.779785,7258.52002,7344.540039,25257100,7344.540039
2011-07-22,7308.47998,7357.25,7266.790039,7326.390137,31435600,7326.390137
2011-07-21,7264.97998,7326.609863,7142.430176,7290.140137,000,7290.140137
2011-07-20,7250.180176,7263.180176,7166.370117,7221.359863,33754900,7221.359863
2011-07-19,7148.47998,7236.439941,7139.759766,7192.669922,000,7192.669922
2011-07-18,7162.819824,7171.549805,7089.089844,7107.919922,35099200,7107.919922
2011-07-15,7188.700195,7254.100098,7139.680176,7220.120117,43506900,7220.120117
2011-07-14,7204.939941,7267.279785,7197.490234,7214.740234,000,7214.740234
2011-07-13,7171.470215,7280.160156,7163.089844,7267.870117,35735100,7267.870117
2011-07-12,7112.189941,7190.470215,6996.259766,7174.140137,52912600,7174.140137
2011-07-11,7352.72998,7358.50,7188.959961,7230.25,41724900,7230.25
2011-07-08,7502.830078,7523.529785,7389.799805,7402.72998,36224100,7402.72998
2011-07-07,7467.819824,7516.149902,7442.97998,7471.439941,34618500,7471.439941
2011-07-06,7443.930176,7450.709961,7396.740234,7431.189941,31339000,7431.189941
2011-07-05,7433.129883,7474.930176,7424.72998,7439.439941,26160900,7439.439941
2011-07-04,7427.140137,7450.379883,7416.72998,7442.959961,19069400,7442.959961
2011-07-01,7374.490234,7443.200195,7357.029785,7419.439941,32625500,7419.439941
2011-06-30,7310.339844,7378.350098,7285.439941,7376.240234,32845500,7376.240234
2011-06-29,7230.950195,7320.299805,7230.950195,7294.140137,38853400,7294.140137
2011-06-28,7138.50,7187.080078,7075.189941,7170.430176,37509000,7170.430176
2011-06-27,7101.149902,7144.439941,7079.109863,7107.899902,28088600,7107.899902
2011-06-24,7231.72998,7273.319824,7099.220215,7121.379883,40547100,7121.379883
2011-06-23,7225.200195,7237.200195,7118.52002,7149.439941,36758600,7149.439941
2011-06-22,7285.930176,7310.100098,7262.370117,7278.189941,30854200,7278.189941
2011-06-21,7202.879883,7285.509766,7176.740234,7285.509766,32716900,7285.509766
2011-06-20,7078.589844,7158.240234,7063.859863,7150.209961,26636300,7150.209961
2011-06-17,7084.27002,7224.109863,7037.240234,7164.049805,80652900,7164.049805
2011-06-16,7062.180176,7111.640137,7017.97998,7110.200195,39600000,7110.200195
2011-06-15,7178.049805,7202.169922,7093.22998,7115.080078,33491000,7115.080078
2011-06-14,7165.140137,7231.490234,7161.209961,7204.790039,30373600,7204.790039
2011-06-13,7075.910156,7123.879883,7040.419922,7085.140137,15918000,7085.140137
2011-06-10,7152.549805,7182.830078,7050.839844,7069.899902,33949100,7069.899902
2011-06-09,7061.870117,7183.779785,7035.859863,7159.660156,33056200,7159.660156
2011-06-08,7076.310059,7089.149902,6991.620117,7060.22998,32893900,7060.22998
2011-06-07,7094.140137,7147.629883,7086.899902,7103.25,27143900,7103.25
2011-06-06,7095.399902,7124.310059,7062.72998,7084.569824,25762500,7084.569824
2011-06-03,7101.47998,7120.120117,7021.359863,7109.029785,32161500,7109.029785
2011-06-02,7155.859863,7157.589844,7074.120117,7074.120117,24048200,7074.120117
2011-06-01,7310.560059,7314.660156,7193.890137,7217.430176,33434200,7217.430176
2011-05-31,7240.120117,7319.689941,7238.77002,7293.689941,44550500,7293.689941
2011-05-30,7165.00,7204.160156,7146.97998,7160.299805,000,7160.299805
2011-05-27,7205.129883,7208.47998,7115.47998,7163.470215,30986900,7163.470215
2011-05-26,7202.720215,7217.240234,7087.319824,7114.089844,46009500,7114.089844
2011-05-25,7079.25,7183.799805,7071.419922,7170.939941,47196600,7170.939941
2011-05-24,7129.939941,7202.209961,7128.040039,7150.660156,33377800,7150.660156
2011-05-23,7158.080078,7166.149902,7105.200195,7121.52002,37996000,7121.52002
2011-05-20,7372.180176,7410.310059,7228.129883,7266.819824,81539300,7266.819824
2011-05-19,7360.470215,7415.649902,7316.740234,7358.22998,33279100,7358.22998
2011-05-18,7325.850098,7340.540039,7261.290039,7303.529785,27277100,7303.529785
2011-05-17,7346.810059,7368.97998,7253.890137,7256.649902,33967300,7256.649902
2011-05-16,7348.120117,7402.52002,7284.959961,7387.540039,36801300,7387.540039
2011-05-13,7486.200195,7511.089844,7391.140137,7403.310059,34958000,7403.310059
2011-05-12,7438.02002,7443.950195,7356.759766,7443.950195,51671100,7443.950195
2011-05-11,7526.560059,7566.410156,7469.629883,7495.049805,40487200,7495.049805
2011-05-10,7446.439941,7533.859863,7423.330078,7501.52002,33452900,7501.52002
2011-05-09,7461.350098,7489.089844,7379.970215,7410.52002,41079200,7410.52002
2011-05-06,7391.040039,7501.629883,7362.549805,7492.25,62720800,7492.25
2011-05-05,7416.379883,7423.959961,7291.390137,7376.959961,66841700,7376.959961
2011-05-04,7475.180176,7534.259766,7355.399902,7373.930176,66109600,7373.930176
2011-05-03,7518.600098,7523.680176,7446.830078,7500.700195,53527000,7500.700195
2011-05-02,7570.859863,7600.410156,7527.640137,7527.640137,27700000,7527.640137
2011-04-29,7475.00,7514.689941,7461.529785,7514.459961,35600000,7514.459961
2011-04-28,7450.569824,7480.330078,7426.620117,7475.220215,53112200,7475.220215
2011-04-27,7374.109863,7428.720215,7361.240234,7404.950195,33012900,7404.950195
2011-04-26,7288.77002,7359.970215,7278.52002,7356.509766,24123700,7356.509766
2011-04-25,7295.490234,7295.490234,7295.490234,7295.490234,000,7295.490234
2011-04-21,7294.580078,7316.529785,7280.100098,7295.490234,32311400,7295.490234
2011-04-20,7137.100098,7261.259766,7136.740234,7249.189941,47939500,7249.189941
2011-04-19,7050.850098,7078.790039,7027.040039,7039.310059,38697300,7039.310059
2011-04-18,7165.990234,7174.75,6994.560059,7026.850098,40413800,7026.850098
2011-04-15,7166.97998,7193.379883,7144.959961,7178.290039,59044100,7178.290039
2011-04-14,7160.990234,7184.930176,7099.660156,7146.560059,31142900,7146.560059
2011-04-13,7135.209961,7201.120117,7122.509766,7177.970215,46087100,7177.970215
2011-04-12,7131.439941,7177.740234,7089.169922,7102.910156,45427200,7102.910156
2011-04-11,7215.339844,7224.740234,7157.330078,7204.859863,31582800,7204.859863
2011-04-08,7226.790039,7232.870117,7195.439941,7217.02002,31782400,7217.02002
2011-04-07,7212.459961,7241.089844,7175.350098,7178.779785,33798000,7178.779785
2011-04-06,7197.370117,7242.689941,7157.680176,7215.109863,35036600,7215.109863
2011-04-05,7174.689941,7186.350098,7129.410156,7175.310059,33963400,7175.310059
2011-04-04,7178.589844,7200.259766,7168.240234,7175.330078,24799500,7175.330078
2011-04-01,7086.560059,7192.379883,7086.560059,7179.810059,36017900,7179.810059
2011-03-31,7068.290039,7079.759766,7041.310059,7041.310059,31320500,7041.310059
2011-03-30,7010.77002,7065.27002,7002.77002,7057.149902,33168800,7057.149902
2011-03-29,6952.509766,6960.160156,6867.419922,6934.439941,27010700,6934.439941
2011-03-28,6931.859863,6981.189941,6915.580078,6938.629883,23172600,6938.629883
2011-03-25,6971.77002,6985.25,6920.569824,6946.359863,27188200,6946.359863
2011-03-24,6798.080078,6941.720215,6787.040039,6933.580078,33874800,6933.580078
2011-03-23,6749.180176,6807.379883,6720.02002,6804.450195,30670600,6804.450195
2011-03-22,6823.080078,6826.029785,6765.060059,6780.970215,32898100,6780.970215
2011-03-21,6782.299805,6829.75,6781.299805,6816.120117,49218800,6816.120117
2011-03-18,6715.169922,6761.310059,6655.689941,6664.399902,103186200,6664.399902
2011-03-17,6557.850098,6692.830078,6517.180176,6656.879883,48466700,6656.879883
2011-03-16,6696.310059,6733.029785,6501.850098,6513.839844,60220200,6513.839844
2011-03-15,6668.990234,6714.830078,6483.390137,6647.660156,89815800,6647.660156
2011-03-14,6896.310059,6946.439941,6847.939941,6866.629883,54185000,6866.629883
2011-03-11,7002.259766,7014.02002,6963.310059,6981.490234,46873100,6981.490234
2011-03-10,7078.689941,7109.709961,7021.950195,7063.089844,39693500,7063.089844
2011-03-09,7177.549805,7217.540039,7109.259766,7131.799805,35117700,7131.799805
2011-03-08,7211.060059,7222.160156,7072.470215,7164.75,35838600,7164.75
2011-03-07,7137.810059,7270.810059,7127.310059,7161.930176,28893000,7161.930176
2011-03-04,7262.540039,7311.25,7157.120117,7178.899902,33634300,7178.899902
2011-03-03,7225.22998,7294.040039,7191.140137,7225.959961,31783400,7225.959961
2011-03-02,7169.040039,7202.580078,7122.689941,7181.120117,36461600,7181.120117
2011-03-01,7309.799805,7356.330078,7193.779785,7223.299805,36894600,7223.299805
2011-02-28,7173.589844,7305.490234,7148.939941,7272.319824,35941200,7272.319824
2011-02-25,7139.879883,7194.02002,7130.149902,7185.169922,34238300,7185.169922
2011-02-24,7134.700195,7156.049805,7093.910156,7130.50,47085000,7130.50
2011-02-23,7295.120117,7310.72998,7183.299805,7194.600098,36741300,7194.600098
2011-02-22,7293.109863,7350.950195,7259.669922,7318.350098,39212800,7318.350098
2011-02-21,7412.060059,7441.819824,7310.689941,7321.810059,32484400,7321.810059
2011-02-18,7422.109863,7427.299805,7379.939941,7426.810059,49458200,7426.810059
2011-02-17,7429.00,7434.930176,7364.040039,7405.509766,37389200,7405.509766
2011-02-16,7414.22998,7438.419922,7399.819824,7414.299805,45810600,7414.299805
2011-02-15,7397.680176,7420.689941,7376.240234,7400.040039,36099500,7400.040039
2011-02-14,7403.830078,7424.359863,7378.410156,7396.629883,26660000,7396.629883
2011-02-11,7320.069824,7390.47998,7283.870117,7371.200195,34588400,7371.200195
2011-02-10,7322.620117,7340.870117,7269.529785,7340.279785,36583200,7340.279785
2011-02-09,7319.120117,7350.779785,7310.439941,7320.899902,28514000,7320.899902
2011-02-08,7274.169922,7325.029785,7272.799805,7323.240234,35605000,7323.240234
2011-02-07,7222.049805,7287.660156,7214.049805,7283.620117,31565200,7283.620117
2011-02-04,7216.660156,7226.640137,7186.240234,7216.209961,31836400,7216.209961
2011-02-03,7175.75,7198.97998,7144.080078,7193.680176,34878500,7193.680176
2011-02-02,7202.620117,7222.129883,7160.359863,7183.669922,40675400,7183.669922
2011-02-01,7133.339844,7190.75,7105.310059,7184.27002,38952900,7184.27002
2011-01-31,7094.560059,7107.370117,7033.089844,7077.47998,31186300,7077.47998
2011-01-28,7155.470215,7177.22998,7102.799805,7102.799805,34172300,7102.799805
2011-01-27,7120.640137,7180.149902,7114.350098,7155.580078,38526300,7155.580078
2011-01-26,7092.890137,7160.859863,7087.25,7127.350098,38158300,7127.350098
2011-01-25,7096.839844,7102.080078,7043.640137,7059.009766,51252800,7059.009766
2011-01-24,7080.779785,7089.620117,7000.410156,7067.77002,49538600,7067.77002
2011-01-21,7047.700195,7122.890137,7023.689941,7062.419922,64352000,7062.419922
2011-01-20,7074.890137,7084.240234,7008.620117,7024.27002,48538600,7024.27002
2011-01-19,7163.370117,7165.00,7077.22998,7082.759766,36740100,7082.759766
2011-01-18,7100.47998,7156.25,7099.120117,7143.450195,37225200,7143.450195
2011-01-17,7072.75,7087.430176,7055.830078,7078.060059,24861600,7078.060059
2011-01-14,7055.419922,7083.02002,7015.350098,7075.700195,42432900,7075.700195
2011-01-13,7075.540039,7084.069824,7036.089844,7075.109863,44048700,7075.109863
2011-01-12,6958.839844,7070.399902,6958.50,7068.779785,38486700,7068.779785
2011-01-11,6879.390137,6951.189941,6860.52002,6941.569824,36660200,6941.569824
2011-01-10,6920.359863,6941.390137,6835.740234,6857.060059,28413200,6857.060059
2011-01-07,6991.549805,7010.890137,6939.879883,6947.839844,29836200,6947.839844
2011-01-06,6949.47998,7047.589844,6949.069824,6981.390137,30272800,6981.390137
2011-01-05,6966.080078,6967.240234,6842.899902,6939.819824,42598700,6939.819824
2011-01-04,6979.680176,7025.859863,6952.02002,6975.350098,28821900,6975.350098
2011-01-03,6973.390137,7026.620117,6969.830078,6989.740234,20366700,6989.740234
2010-12-31,6914.189941,6914.189941,6914.189941,6914.189941,000,6914.189941
2010-12-30,6996.560059,7008.120117,6897.220215,6914.189941,14052700,6914.189941
2010-12-29,6989.540039,7008.310059,6981.790039,6995.470215,12671600,6995.470215
2010-12-28,6984.850098,6990.810059,6957.649902,6972.100098,11623400,6972.100098
2010-12-27,7055.319824,7056.339844,6943.049805,6970.72998,15536800,6970.72998
2010-12-23,7083.080078,7083.080078,7042.580078,7057.689941,14089000,7057.689941
2010-12-22,7079.220215,7084.100098,7067.709961,7067.919922,18508800,7067.919922
