Date,Open,High,Low,Close,Volume,Adj Close
2012-05-03,21209.439453,21256.810547,21153.630859,21249.529297,7112369600,21249.529297
2012-05-02,21245.480469,21385.300781,21237.169922,21309.080078,1550182600,21309.080078
2012-04-30,20889.769531,21105.570312,20889.769531,21094.210938,1353087200,21094.210938
2012-04-27,20916.080078,20929.960938,20648.769531,20741.449219,1549824700,20741.449219
2012-04-26,20753.179688,20826.910156,20674.939453,20809.710938,1113077800,20809.710938
2012-04-25,20751.539062,20751.820312,20584.980469,20646.289062,1060608800,20646.289062
2012-04-24,20606.169922,20771.789062,20534.130859,20677.160156,1280554500,20677.160156
2012-04-23,20970.960938,20970.960938,20624.390625,20624.390625,1192054100,20624.390625
2012-04-20,20933.269531,21076.429688,20881.619141,21010.640625,1079271500,21010.640625
2012-04-19,20767.460938,20995.009766,20767.460938,20995.009766,1119693300,20995.009766
2012-04-18,20800.210938,20862.320312,20715.939453,20780.730469,1484985400,20780.730469
2012-04-17,20678.039062,20678.039062,20392.570312,20562.310547,1489108300,20562.310547
2012-04-16,20516.089844,20625.449219,20514.089844,20610.640625,5036283200,20610.640625
2012-04-13,20640.50,20719.039062,20574.349609,20701.039062,2071051600,20701.039062
2012-04-12,20179.720703,20360.480469,20138.019531,20327.320312,1535836200,20327.320312
2012-04-11,20092.960938,20188.560547,20035.679688,20140.669922,1291420000,20140.669922
2012-04-10,20387.429688,20472.960938,20297.390625,20356.240234,1243823600,20356.240234
2012-04-05,20479.269531,20670.199219,20404.150391,20593.00,1406878200,20593.00
2012-04-03,20704.150391,20816.089844,20588.199219,20790.980469,1371781700,20790.980469
2012-04-02,20662.970703,20662.970703,20417.689453,20522.259766,1073392500,20522.259766
2012-03-30,20380.060547,20566.089844,20374.029297,20555.580078,1905267600,20555.580078
2012-03-29,20720.339844,20720.339844,20527.259766,20609.390625,1671524900,20609.390625
2012-03-28,20959.980469,20989.580078,20798.089844,20885.419922,1502762300,20885.419922
2012-03-27,20921.800781,21063.380859,20896.189453,21046.910156,1531093100,21046.910156
2012-03-26,20672.369141,20776.359375,20580.720703,20668.859375,1433061700,20668.859375
2012-03-23,20740.560547,20742.699219,20596.890625,20668.800781,1571090500,20668.800781
2012-03-22,20886.119141,20978.490234,20801.789062,20901.560547,1173606200,20901.560547
2012-03-21,20948.130859,20993.480469,20756.029297,20856.630859,1512320300,20856.630859
2012-03-20,21183.039062,21183.039062,20786.689453,20888.240234,1707925200,20888.240234
2012-03-19,21454.009766,21454.009766,21075.380859,21115.289062,1350633000,21115.289062
2012-03-16,21350.25,21438.619141,21253.390625,21317.849609,1537009700,21317.849609
2012-03-15,21323.060547,21368.480469,21162.169922,21353.529297,1320818700,21353.529297
2012-03-14,21564.210938,21638.320312,21263.019531,21307.890625,1924523200,21307.890625
2012-03-13,21279.410156,21427.119141,21261.320312,21339.699219,1360783500,21339.699219
2012-03-12,21073.589844,21170.550781,20924.359375,21134.179688,1130190800,21134.179688
2012-03-09,20930.929688,21209.789062,20917.679688,21086.00,1399879900,21086.00
2012-03-08,20722.949219,20909.710938,20681.089844,20900.730469,1592319800,20900.730469
2012-03-07,20521.960938,20732.869141,20521.960938,20627.779297,2211849600,20627.779297
2012-03-06,21173.740234,21173.740234,20789.359375,20806.25,3940575200,20806.25
2012-03-05,21518.029297,21578.759766,21230.609375,21265.310547,1255361600,21265.310547
2012-03-02,21618.150391,21623.240234,21531.929688,21562.259766,1592404700,21562.259766
2012-03-01,21578.189453,21641.140625,21338.289062,21387.960938,1377724000,21387.960938
2012-02-29,21643.849609,21716.759766,21525.910156,21680.080078,1557394100,21680.080078
2012-02-28,21303.390625,21583.070312,21273.990234,21568.730469,1614442400,21568.730469
2012-02-27,21381.660156,21589.019531,21076.519531,21217.859375,1610982000,21217.859375
2012-02-24,21438.970703,21468.929688,21292.400391,21406.859375,1386342400,21406.859375
2012-02-23,21356.529297,21428.50,21325.560547,21380.990234,1125571200,21380.990234
2012-02-22,21339.019531,21569.740234,21302.189453,21549.279297,1377263800,21549.279297
2012-02-21,21434.310547,21480.339844,21221.390625,21478.720703,1547155900,21478.720703
2012-02-20,21760.339844,21760.339844,21393.480469,21424.789062,1855260400,21424.789062
2012-02-17,21503.589844,21546.730469,21381.689453,21491.619141,1590262700,21491.619141
2012-02-16,21266.509766,21317.720703,21157.550781,21277.279297,1548013700,21277.279297
2012-02-15,20993.580078,21403.279297,20933.390625,21365.230469,2038762000,21365.230469
2012-02-14,20845.240234,20947.949219,20813.529297,20917.830078,1174512100,20917.830078
2012-02-13,20718.800781,20969.800781,20673.960938,20887.400391,1515547500,20887.400391
2012-02-10,20986.25,21002.330078,20703.789062,20783.859375,1997876600,20783.859375
2012-02-09,20922.289062,21053.060547,20787.839844,21010.009766,2208070800,21010.009766
2012-02-08,20827.890625,21023.330078,20755.730469,21018.460938,1739168600,21018.460938
2012-02-07,20808.050781,20881.849609,20649.269531,20699.189453,1519257700,20699.189453
2012-02-06,21015.550781,21015.550781,20633.130859,20709.939453,1900864400,20709.939453
2012-02-03,20680.710938,20796.740234,20639.490234,20756.980469,1663273500,20756.980469
2012-02-02,20638.960938,20761.699219,20564.970703,20739.449219,2100068000,20739.449219
2012-02-01,20394.669922,20534.220703,20269.509766,20333.369141,1499488400,20333.369141
2012-01-31,20326.490234,20465.890625,20219.269531,20390.490234,2386779600,20390.490234
2012-01-30,20518.00,20518.00,20144.949219,20160.410156,2136671200,20160.410156
2012-01-27,20443.460938,20590.800781,20384.050781,20501.669922,1809725000,20501.669922
2012-01-26,20453.470703,20453.470703,20301.589844,20439.140625,2041611000,20439.140625
2012-01-23,20110.369141,20110.369141,20110.369141,20110.369141,000,20110.369141
2012-01-20,20161.720703,20161.720703,19927.880859,20110.369141,1966388400,20110.369141
2012-01-19,19842.460938,19956.539062,19776.320312,19942.949219,2497477200,19942.949219
2012-01-18,19651.589844,19726.839844,19577.070312,19686.919922,1947200800,19686.919922
2012-01-17,19185.849609,19640.279297,19173.289062,19627.75,2590203600,19627.75
2012-01-16,19070.740234,19070.740234,18985.75,19012.199219,1354845900,19012.199219
2012-01-13,19232.210938,19232.210938,19073.179688,19204.419922,2018465200,19204.419922
2012-01-12,19112.759766,19261.289062,19050.949219,19095.380859,1791582400,19095.380859
2012-01-11,19071.900391,19175.849609,18983.140625,19151.939453,2037326200,19151.939453
2012-01-10,18948.119141,19086.529297,18858.570312,19004.279297,1994815200,19004.279297
2012-01-09,18588.359375,18884.259766,18302.839844,18865.720703,1380951700,18865.720703
2012-01-06,18784.859375,18784.859375,18506.580078,18593.060547,1434068900,18593.060547
2012-01-05,18753.380859,18821.089844,18723.279297,18813.410156,1035426900,18813.410156
2012-01-04,18970.599609,18970.599609,18687.939453,18727.310547,1169241200,18727.310547
2012-01-03,18770.640625,18886.119141,18724.169922,18877.410156,1247580300,18877.410156
2011-12-30,18489.039062,18506.269531,18415.849609,18434.390625,837154800,18434.390625
2011-12-29,18329.609375,18409.119141,18293.810547,18397.919922,1205224300,18397.919922
2011-12-28,18621.50,18621.50,18461.970703,18518.669922,862673200,18518.669922
2011-12-27,18629.169922,18629.169922,18629.169922,18629.169922,000,18629.169922
2011-12-23,18589.679688,18636.75,18539.589844,18629.169922,965404400,18629.169922
2011-12-22,18356.869141,18388.009766,18238.380859,18378.230469,903858400,18378.230469
2011-12-21,18462.640625,18473.189453,18288.650391,18416.449219,1424472900,18416.449219
2011-12-20,18044.75,18270.699219,18010.259766,18080.199219,1196532600,18080.199219
2011-12-19,18053.640625,18092.349609,17821.519531,18070.210938,1392940100,18070.210938
2011-12-16,18025.599609,18390.410156,18025.599609,18285.390625,2209494000,18285.390625
2011-12-15,18122.730469,18133.939453,17895.150391,18026.839844,1711814800,18026.839844
2011-12-14,18301.050781,18476.150391,18280.669922,18354.429688,1203253600,18354.429688
2011-12-13,18327.449219,18465.390625,18297.660156,18447.169922,1049706200,18447.169922
2011-12-12,18853.320312,18919.419922,18508.119141,18575.660156,1167983200,18575.660156
2011-12-09,18721.160156,18840.929688,18511.419922,18586.230469,1661916300,18586.230469
2011-12-08,19112.330078,19137.560547,18956.410156,19107.810547,1297769200,19107.810547
2011-12-07,19114.019531,19242.800781,19009.429688,19240.580078,1846600800,19240.580078
2011-12-06,19011.810547,19038.480469,18818.679688,18942.230469,1252330600,18942.230469
2011-12-05,19117.890625,19188.859375,18972.900391,19179.689453,1604780700,19179.689453
2011-12-02,18977.199219,19151.650391,18878.310547,19040.390625,2307844400,19040.390625
2011-12-01,19033.960938,19050.560547,18868.320312,19002.259766,3561534800,19002.259766
2011-11-30,18192.289062,18192.289062,17860.800781,17989.349609,3420057200,17989.349609
2011-11-29,18225.099609,18372.449219,18053.919922,18256.199219,1726122400,18256.199219
2011-11-28,18019.210938,18095.199219,17954.189453,18037.810547,1142332600,18037.810547
2011-11-25,17658.779297,17827.810547,17613.199219,17689.480469,944755200,17689.480469
2011-11-24,17657.689453,17997.070312,17657.689453,17935.099609,1402041200,17935.099609
2011-11-23,17954.580078,17964.400391,17838.740234,17864.429688,1582422900,17864.429688
2011-11-22,18225.480469,18355.119141,18017.50,18251.589844,1961345200,18251.589844
2011-11-21,18213.720703,18293.939453,18054.230469,18225.849609,1367022700,18225.849609
2011-11-18,18561.039062,18561.039062,18398.960938,18491.230469,1662337300,18491.230469
2011-11-17,18686.169922,18958.970703,18657.740234,18817.470703,2567727600,18817.470703
2011-11-16,19483.099609,19483.099609,18768.669922,18960.900391,1615190400,18960.900391
2011-11-15,19305.279297,19420.060547,19240.349609,19348.439453,5166622000,19348.439453
2011-11-14,19600.369141,19640.679688,19496.160156,19508.179688,1683768000,19508.179688
2011-11-11,19143.580078,19206.339844,19028.310547,19137.169922,1279485000,19137.169922
2011-11-10,19091.400391,19199.080078,18945.580078,18963.890625,2485571200,18963.890625
2011-11-09,20067.380859,20173.140625,19967.169922,20014.429688,1943931200,20014.429688
2011-11-08,19848.50,19914.919922,19659.939453,19678.470703,1464882800,19678.470703
2011-11-07,19894.220703,19977.089844,19649.570312,19677.890625,1619993100,19677.890625
2011-11-04,19922.769531,19981.519531,19773.310547,19842.789062,2257596200,19842.789062
2011-11-03,19418.820312,19541.119141,19142.339844,19242.50,2140898800,19242.50
2011-11-02,19091.849609,19745.480469,19024.070312,19733.710938,1962952400,19733.710938
2011-11-01,19461.080078,19698.990234,19322.599609,19369.960938,1764802800,19369.960938
2011-10-31,20027.720703,20155.619141,19699.330078,19864.869141,1747618800,19864.869141
2011-10-28,20152.220703,20272.380859,19972.240234,20019.240234,3745456800,20019.240234
2011-10-27,19067.589844,19693.189453,19046.470703,19688.699219,3148372200,19688.699219
2011-10-26,18727.960938,19106.740234,18705.080078,19066.539062,1680825800,19066.539062
2011-10-25,18867.509766,18981.570312,18801.419922,18968.199219,1900999600,18968.199219
2011-10-24,18444.160156,18826.849609,18435.410156,18771.820312,1951463600,18771.820312
2011-10-21,18034.199219,18082.429688,17926.289062,18025.720703,1068828900,18025.720703
2011-10-20,18198.119141,18198.119141,17782.00,17983.099609,1265983300,17983.099609
2011-10-19,18400.330078,18426.289062,18203.990234,18309.220703,1373247600,18309.220703
2011-10-18,18411.400391,18411.400391,17963.259766,18076.460938,2198094000,18076.460938
2011-10-17,18808.660156,18908.169922,18675.810547,18873.990234,1626920400,18873.990234
2011-10-14,18639.429688,18665.949219,18367.849609,18501.789062,1491146200,18501.789062
2011-10-13,18601.650391,18758.740234,18453.050781,18757.810547,2336936000,18757.810547
2011-10-12,17990.560547,18411.769531,17804.560547,18329.460938,2169091800,18329.460938
2011-10-11,18441.869141,18456.160156,18041.699219,18141.589844,3122935200,18141.589844
2011-10-10,17853.259766,17859.349609,17437.839844,17711.060547,1782360800,17711.060547
2011-10-07,17540.720703,17800.720703,17505.380859,17707.009766,2463267200,17707.009766
2011-10-06,16975.00,17179.929688,16849.449219,17172.279297,3071248600,17172.279297
2011-10-04,16731.580078,16840.910156,16170.349609,16250.269531,2858417000,16250.269531
2011-10-03,17179.199219,17179.199219,16717.140625,16822.150391,3227049200,16822.150391
2011-09-30,17946.240234,17946.240234,17502.080078,17592.410156,3583124800,17592.410156
2011-09-29,18011.060547,18011.060547,18011.060547,18011.060547,000,18011.060547
2011-09-28,17962.490234,18101.269531,17843.949219,18011.060547,2514562600,18011.060547
2011-09-27,17818.970703,18136.019531,17769.060547,18130.550781,2660498600,18130.550781
2011-09-26,17634.419922,17734.839844,16999.539062,17407.800781,3000657200,17407.800781
2011-09-23,17585.789062,17813.570312,17373.410156,17668.830078,3973027600,17668.830078
2011-09-22,18296.800781,18296.800781,17859.310547,17911.949219,2672498800,17911.949219
2011-09-21,18891.50,19023.570312,18698.900391,18824.169922,1874705200,18824.169922
2011-09-20,19008.609375,19055.160156,18732.75,19014.800781,1800534000,19014.800781
2011-09-19,19247.589844,19247.589844,18876.060547,18917.949219,1576185200,18917.949219
2011-09-16,19545.50,19652.529297,19454.740234,19455.310547,2492944200,19455.310547
2011-09-15,19186.759766,19269.410156,18935.080078,19181.50,1916783000,19181.50
2011-09-14,19216.289062,19248.640625,18627.650391,19045.439453,2449187200,19045.439453
2011-09-12,19264.679688,19303.740234,18989.439453,19030.539062,1900551400,19030.539062
2011-09-09,19997.890625,20088.800781,19808.949219,19866.630859,1301321900,19866.630859
2011-09-08,20159.289062,20159.289062,19799.490234,19912.820312,1893054800,19912.820312
2011-09-07,19836.25,20069.75,19785.289062,20048.00,1706676000,20048.00
2011-09-06,19374.919922,19727.890625,19290.400391,19710.50,1813548800,19710.50
2011-09-05,19830.50,19830.50,19567.769531,19616.400391,1887246000,19616.400391
2011-09-02,20557.919922,20580.810547,20178.669922,20212.910156,1751778400,20212.910156
2011-09-01,20790.220703,20975.300781,20572.970703,20585.330078,2665644400,20585.330078
2011-08-31,20256.339844,20556.929688,20168.929688,20534.849609,3563446800,20534.849609
2011-08-30,20203.550781,20341.119141,20071.519531,20204.169922,6806048000,20204.169922
2011-08-29,19883.060547,19919.339844,19749.400391,19865.109375,1898744000,19865.109375
2011-08-26,19733.710938,19919.919922,19549.529297,19582.880859,2063724400,19582.880859
2011-08-25,19744.519531,19803.279297,19638.869141,19752.480469,1819733600,19752.480469
2011-08-24,19863.109375,19876.669922,19452.650391,19466.789062,1680593600,19466.789062
2011-08-23,19476.470703,19893.369141,19383.380859,19875.529297,1963474800,19875.529297
2011-08-22,19465.300781,19666.839844,19047.640625,19486.869141,2553695400,19486.869141
2011-08-19,19478.820312,19595.919922,19314.419922,19399.919922,2110642000,19399.919922
2011-08-18,20261.210938,20342.240234,19969.210938,20016.269531,1568461000,20016.269531
2011-08-17,20318.369141,20504.380859,20214.720703,20289.029297,1562562300,20289.029297
2011-08-16,20344.75,20431.859375,20140.310547,20212.080078,1776906800,20212.080078
2011-08-15,20056.779297,20264.330078,19924.560547,20260.099609,1827188800,20260.099609
2011-08-12,19955.820312,19955.820312,19575.00,19620.009766,2156205600,19620.009766
2011-08-11,19319.429688,19728.880859,19269.410156,19595.140625,2751712000,19595.140625
2011-08-10,19993.779297,20105.869141,19672.660156,19783.669922,2935328800,19783.669922
2011-08-09,19209.699219,20158.550781,18868.109375,19330.699219,4636766000,19330.699219
2011-08-08,20409.009766,20572.509766,20044.369141,20490.570312,2678413800,20490.570312
2011-08-05,20939.400391,21017.720703,20643.259766,20946.140625,3533657200,20946.140625
2011-08-04,22019.919922,22087.119141,21725.669922,21884.740234,1548019600,21884.740234
2011-08-03,22015.669922,22041.869141,21882.779297,21992.720703,2262162000,21992.720703
2011-08-02,22532.769531,22623.220703,22387.919922,22421.460938,1587782000,22421.460938
2011-08-01,22739.550781,22808.330078,22651.00,22663.369141,1443945900,22663.369141
2011-07-29,22544.509766,22623.009766,22323.160156,22440.25,1287597300,22440.25
2011-07-28,22246.699219,22572.300781,22231.070312,22570.740234,1485732600,22570.740234
2011-07-27,22489.699219,22635.380859,22469.179688,22541.689453,1484204900,22541.689453
2011-07-26,22285.039062,22581.560547,22262.460938,22572.080078,1753808400,22572.080078
2011-07-25,22287.369141,22330.199219,22217.400391,22293.289062,1334947500,22293.289062
2011-07-22,22231.599609,22449.109375,22231.599609,22444.800781,2047907000,22444.800781
2011-07-21,22058.630859,22090.550781,21857.029297,21987.289062,1584761700,21987.289062
2011-07-20,22072.890625,22088.240234,21871.960938,22003.689453,1500940400,22003.689453
2011-07-19,21805.00,21909.539062,21611.160156,21902.400391,1419189300,21902.400391
2011-07-18,21727.929688,22026.599609,21727.929688,21804.75,1224406100,21804.75
2011-07-15,21872.560547,21974.570312,21774.949219,21875.380859,1260489400,21875.380859
2011-07-14,21936.869141,21945.019531,21747.449219,21940.199219,1670259700,21940.199219
2011-07-13,21794.369141,21935.679688,21718.810547,21926.880859,1668784100,21926.880859
2011-07-12,22092.570312,22092.570312,21648.390625,21663.160156,2384655600,21663.160156
2011-07-11,22598.619141,22598.619141,22307.220703,22347.230469,1525097000,22347.230469
2011-07-08,22706.240234,22835.029297,22677.970703,22726.429688,1426589600,22726.429688
2011-07-07,22587.50,22707.369141,22523.929688,22530.179688,1477564100,22530.179688
2011-07-06,22645.349609,22737.50,22509.179688,22517.550781,9527772800,22517.550781
2011-07-05,22821.75,22821.75,22707.099609,22747.949219,1092922400,22747.949219
2011-07-04,22813.25,22817.50,22728.650391,22770.470703,1537363400,22770.470703
2011-06-30,22233.699219,22464.050781,22174.609375,22398.099609,1686819200,22398.099609
2011-06-29,22229.839844,22237.099609,22022.060547,22061.179688,1504695200,22061.179688
2011-06-28,22168.929688,22206.089844,21952.369141,22061.779297,1391569500,22061.779297
2011-06-27,21888.039062,22099.289062,21888.039062,22041.769531,1271935600,22041.769531
2011-06-24,21843.759766,22182.75,21783.730469,22171.949219,1956020800,22171.949219
2011-06-23,21777.109375,21905.099609,21632.869141,21759.140625,1783660800,21759.140625
2011-06-22,22044.160156,22047.849609,21837.839844,21859.970703,1431572200,21859.970703
2011-06-21,21783.859375,21875.160156,21656.060547,21850.589844,2141318800,21850.589844
2011-06-20,21770.789062,21897.349609,21508.769531,21599.509766,1395417200,21599.509766
2011-06-17,21969.679688,21971.240234,21628.330078,21695.259766,1985574800,21695.259766
2011-06-16,22048.279297,22065.460938,21874.890625,21953.109375,1875976400,21953.109375
2011-06-15,22532.839844,22598.759766,22327.00,22343.769531,1261848200,22343.769531
2011-06-14,22298.470703,22642.460938,22298.470703,22496.00,1502240000,22496.00
2011-06-13,22172.609375,22508.50,22156.810547,22508.080078,1273235900,22508.080078
2011-06-10,22641.619141,22674.800781,22297.939453,22420.369141,1701322400,22420.369141
2011-06-09,22628.130859,22647.300781,22372.939453,22609.830078,2442731600,22609.830078
2011-06-08,22757.619141,22757.619141,22607.089844,22661.630859,2026144000,22661.630859
2011-06-07,22762.210938,22928.960938,22730.119141,22868.669922,1487292800,22868.669922
2011-06-03,23338.759766,23338.759766,22932.480469,22949.560547,1959514000,22949.560547
2011-06-02,23280.050781,23317.789062,23210.949219,23253.839844,1305464400,23253.839844
2011-06-01,23686.769531,23706.00,23598.390625,23626.429688,1590464800,23626.429688
2011-05-31,23380.289062,23707.949219,23371.480469,23684.130859,2140362000,23684.130859
2011-05-30,23117.800781,23257.849609,23086.050781,23184.320312,792873800,23184.320312
2011-05-27,22939.949219,23150.599609,22859.980469,23118.070312,1504550900,23118.070312
2011-05-26,22848.060547,22943.849609,22796.130859,22900.789062,960477800,22900.789062
2011-05-25,22558.330078,22767.009766,22519.660156,22747.279297,1231365300,22747.279297
2011-05-24,22693.099609,22754.449219,22631.130859,22730.779297,1007851200,22730.779297
2011-05-23,22942.960938,22942.960938,22691.330078,22711.019531,1487178000,22711.019531
2011-05-20,23215.619141,23242.630859,23147.419922,23199.390625,798082000,23199.390625
2011-05-19,23125.279297,23248.130859,23031.599609,23163.380859,1146410600,23163.380859
2011-05-18,22968.619141,23057.720703,22924.460938,23011.140625,1067411900,23011.140625
2011-05-17,22896.199219,22967.880859,22768.029297,22901.080078,926370800,22901.080078
2011-05-16,23054.060547,23134.640625,22937.140625,22960.630859,1076063000,22960.630859
2011-05-13,23120.00,23295.029297,22888.080078,23276.269531,1231654600,23276.269531
2011-05-12,23112.130859,23127.980469,22985.539062,23073.759766,1213530500,23073.759766
2011-05-11,23509.009766,23509.009766,23233.419922,23291.800781,1308742400,23291.800781
2011-05-09,23249.980469,23392.699219,23239.150391,23336.00,1008557600,23336.00
2011-05-06,23035.939453,23207.439453,22985.660156,23159.140625,1282797200,23159.140625
2011-05-05,23228.009766,23348.330078,23167.929688,23261.609375,1561056500,23261.609375
2011-05-04,23582.599609,23582.599609,23230.380859,23315.240234,1880768800,23315.240234
2011-05-03,23794.859375,23924.480469,23599.279297,23633.25,1309019000,23633.25
2011-05-02,23720.810547,23720.810547,23720.810547,23720.810547,000,23720.810547
2011-04-29,23729.769531,23808.929688,23633.740234,23720.810547,1468492700,23720.810547
2011-04-28,24103.029297,24132.050781,23761.130859,23805.630859,1570580800,23805.630859
2011-04-27,24193.279297,24260.769531,23825.130859,23892.839844,1245102700,23892.839844
2011-04-26,23964.619141,24070.029297,23844.300781,24007.380859,1136259200,24007.380859
2011-04-25,24138.310547,24138.310547,24138.310547,24138.310547,000,24138.310547
2011-04-21,24090.550781,24185.490234,24031.419922,24138.310547,1515002500,24138.310547
2011-04-20,23709.289062,23904.769531,23682.789062,23896.099609,1236452200,23896.099609
2011-04-19,23654.859375,23654.859375,23468.199219,23520.619141,1461878700,23520.619141
2011-04-18,23977.869141,24145.429688,23769.480469,23830.310547,1280807700,23830.310547
2011-04-15,24086.550781,24236.539062,23902.029297,24008.070312,1280550500,24008.070312
2011-04-14,23951.880859,24070.759766,23912.269531,24014.00,1219048200,24014.00
2011-04-13,23981.050781,24200.320312,23842.289062,24135.029297,1598541400,24135.029297
2011-04-12,24142.550781,24142.550781,23916.550781,23976.369141,1609206500,23976.369141
2011-04-11,24394.990234,24466.470703,24250.050781,24303.070312,1506797100,24303.070312
2011-04-08,24306.439453,24468.640625,24251.740234,24396.070312,1596084100,24396.070312
2011-04-07,24317.820312,24368.759766,24195.609375,24281.800781,1589719700,24281.800781
2011-04-06,24182.830078,24322.259766,24102.599609,24285.050781,2113402800,24285.050781
2011-04-05,24150.580078,24150.580078,24150.580078,24150.580078,000,24150.580078
2011-04-04,23917.009766,24164.369141,23917.009766,24150.580078,2068546000,24150.580078
2011-04-01,23664.480469,23827.210938,23474.339844,23801.900391,2190682600,23801.900391
2011-03-31,23618.060547,23618.060547,23450.460938,23527.519531,2338834000,23527.519531
2011-03-30,23192.789062,23505.109375,23180.919922,23451.429688,2043971200,23451.429688
2011-03-29,22997.349609,23137.150391,22965.339844,23060.359375,1352926400,23060.359375
2011-03-28,23114.070312,23261.679688,22952.429688,23068.189453,1989092000,23068.189453
2011-03-25,23135.380859,23179.259766,23068.089844,23158.669922,2696387200,23158.669922
2011-03-24,23005.490234,23050.869141,22890.830078,22915.279297,1848430000,22915.279297
2011-03-23,22797.939453,22849.230469,22714.859375,22825.400391,1383280100,22825.400391
2011-03-22,22732.949219,22880.589844,22654.220703,22857.900391,1450412700,22857.900391
2011-03-21,22401.060547,22711.839844,22395.300781,22685.220703,1744941600,22685.220703
2011-03-18,22387.980469,22464.349609,22273.699219,22300.230469,2024994000,22300.230469
2011-03-17,22237.240234,22393.980469,22123.259766,22284.429688,1700522800,22284.429688
2011-03-16,22814.50,22814.50,22541.550781,22700.880859,1775007000,22700.880859
2011-03-15,23110.710938,23110.710938,22253.470703,22678.25,2969021200,22678.25
2011-03-14,23207.150391,23345.880859,23078.939453,23345.880859,1201157200,23345.880859
2011-03-11,23437.50,23514.730469,23105.990234,23249.779297,1671018400,23249.779297
2011-03-10,23818.640625,23818.640625,23564.949219,23614.890625,1406058700,23614.890625
2011-03-09,23863.929688,23934.070312,23775.699219,23810.109375,2028495400,23810.109375
2011-03-08,23401.490234,23731.890625,23307.699219,23711.699219,1782726000,23711.699219
2011-03-07,23257.140625,23491.710938,23229.070312,23313.189453,1321120200,23313.189453
2011-03-04,23406.769531,23506.669922,23374.599609,23408.859375,1855060400,23408.859375
2011-03-03,23102.830078,23329.380859,23097.150391,23122.419922,1643360500,23122.419922
2011-03-02,23114.429688,23114.429688,22915.650391,23048.660156,1491985100,23048.660156
2011-03-01,23317.960938,23478.699219,23244.109375,23396.419922,1802511600,23396.419922
2011-02-28,22900.150391,23388.320312,22886.369141,23338.019531,1782741200,23338.019531
2011-02-25,22727.039062,23091.320312,22712.960938,23012.369141,1403488800,23012.369141
2011-02-24,22856.779297,23036.929688,22575.990234,22601.039062,1506227400,22601.039062
2011-02-23,22983.369141,23055.470703,22837.089844,22906.900391,1287207300,22906.900391
2011-02-22,23170.519531,23170.519531,22938.130859,22990.810547,1736180400,22990.810547
2011-02-21,23500.109375,23585.630859,23444.769531,23485.419922,1226047400,23485.419922
2011-02-18,23342.669922,23614.609375,23316.300781,23595.240234,2141906600,23595.240234
2011-02-17,23173.480469,23320.429688,23079.470703,23301.839844,1447116400,23301.839844
2011-02-16,23015.390625,23183.279297,22809.009766,23156.970703,1289275200,23156.970703
2011-02-15,23037.029297,23104.980469,22881.160156,22899.779297,000,22899.779297
2011-02-14,22920.289062,23187.820312,22899.580078,23121.060547,1623695500,23121.060547
2011-02-11,22752.550781,22861.529297,22446.669922,22828.919922,1973130000,22828.919922
2011-02-10,23035.640625,23069.419922,22668.019531,22708.619141,2501942600,22708.619141
2011-02-09,23535.410156,23591.50,23128.720703,23164.029297,2265545200,23164.029297
2011-02-08,23613.490234,23616.830078,23396.169922,23484.300781,1683188000,23484.300781
2011-02-07,23981.740234,23981.740234,23530.800781,23553.589844,1480979600,23553.589844
2011-02-02,23700.160156,23922.740234,23671.509766,23908.960938,1087497900,23908.960938
2011-02-01,23451.619141,23552.230469,23422.720703,23482.949219,1362605700,23482.949219
2011-01-31,23314.689453,23520.539062,23285.599609,23447.339844,1962800000,23447.339844
2011-01-28,23763.740234,23763.740234,23580.419922,23617.019531,1501890600,23617.019531
2011-01-27,23771.119141,24023.679688,23734.699219,23779.619141,1585159500,23779.619141
2011-01-26,23802.880859,23976.369141,23662.179688,23843.240234,1318215100,23843.240234
2011-01-25,23891.679688,23999.109375,23769.460938,23788.830078,1038887000,23788.830078
2011-01-24,23970.300781,23970.300781,23751.720703,23801.779297,1201912500,23801.779297
2011-01-21,23913.189453,24130.160156,23840.289062,23876.859375,1335216400,23876.859375
2011-01-20,24248.320312,24248.320312,23963.859375,24003.699219,1531227300,24003.699219
2011-01-19,24321.25,24434.400391,24243.880859,24419.619141,1356744900,24419.619141
2011-01-18,24189.830078,24382.009766,24104.339844,24153.980469,1286503700,24153.980469
2011-01-17,24364.070312,24364.070312,24098.029297,24156.970703,1209066000,24156.970703
2011-01-14,24273.619141,24347.259766,24187.900391,24283.230469,1531630800,24283.230469
2011-01-13,24347.339844,24378.810547,24208.449219,24238.980469,2323232000,24238.980469
2011-01-12,23857.169922,24168.359375,23857.169922,24125.609375,1592876200,24125.609375
2011-01-11,23606.759766,23855.830078,23512.220703,23760.339844,1171815200,23760.339844
2011-01-10,23715.470703,23783.830078,23481.800781,23527.259766,1087090700,23527.259766
2011-01-07,23744.029297,23880.769531,23654.039062,23686.630859,1287345900,23686.630859
2011-01-06,23861.220703,23861.220703,23698.380859,23786.300781,1147689000,23786.300781
2011-01-05,23650.179688,23773.980469,23579.740234,23757.820312,1277768100,23757.820312
2011-01-04,23477.310547,23695.609375,23408.089844,23668.480469,1330693400,23668.480469
2011-01-03,23135.640625,23443.529297,23057.519531,23436.050781,1066929900,23436.050781
2010-12-31,23079.839844,23102.050781,23012.50,23035.449219,643109600,23035.449219
2010-12-30,22987.839844,23111.269531,22890.560547,22999.339844,979943400,22999.339844
